date,trade_count,unique_accounts,total_volume,avg_trade_size,net_realized_pnl,mean_realized_pnl,win_rate,price_std,buy_sell_ratio,sentiment,sent_lag_1,sent_lag_2,sent_lag_3,high_volume_day,pnl_sign_next
2025-01-09,35,3,73534.9,2100.9971428571425,120.665576,3.447587885714286,0.22857142857142856,811.3509358942496,1.1874257858883819,1.0,1.0,1.0,1.0,0,-1.0
2025-01-10,278,4,5959402.24,21436.69870503597,-36048.622895,-129.67130537769785,0.4064748201438849,1082.7969329881107,0.9172350535513548,,1.0,1.0,1.0,1,1.0
2025-01-11,90,3,1566747.57,17408.306333333334,1685.215179,18.7246131,0.4,346.84463902512204,1.4323937190886733,1.0,,1.0,1.0,1,1.0
2025-01-12,82,2,1865515.55,22750.189634146343,806.097017,9.830451426829269,0.45121951219512196,271.80280061279615,0.7083185766963188,1.0,1.0,,1.0,1,1.0
2025-01-13,129,3,2386340.96,18498.767131782944,1908.789242,14.796815829457366,0.43410852713178294,1259.5692363244643,1.6326197424542357,1.0,1.0,1.0,,1,1.0
2025-01-14,62,3,669990.04,10806.290967741936,2468.913422,39.821184225806455,0.5645161290322581,1673.7500092908995,0.8235051910237935,1.0,1.0,1.0,1.0,0,1.0
2025-01-15,78,4,1660697.4,21290.992307692308,7491.512398,96.04503074358975,0.5512820512820513,953.8018659556554,0.49999038480029234,1.0,1.0,1.0,1.0,1,1.0
2025-01-16,112,4,2730344.48,24378.075714285715,5146.3592100000005,45.94963580357143,0.5,559.6537199709654,0.866652222462959,1.0,1.0,1.0,1.0,1,1.0
2025-01-17,21,1,640726.49,30510.78523809524,811.1445319999999,38.62593009523809,0.3333333333333333,1309.1910970410045,1.999714326524782,1.0,1.0,1.0,1.0,0,1.0
2025-01-18,60,2,1881790.45,31363.174166666668,4078.848863,67.98081438333334,0.5333333333333333,435.8809933863602,1.1428163279882861,1.0,1.0,1.0,1.0,1,1.0
2025-01-19,88,1,2215874.55,25180.392613636363,3253.260003,36.968863670454546,0.36363636363636365,523.1304962108567,2.5198992040318386,1.0,1.0,1.0,1.0,1,1.0
2025-01-20,206,4,5864778.39,28469.798009708735,7162.741516,34.77058988349515,0.3446601941747573,1936.5408220051495,1.9428293881515977,1.0,1.0,1.0,1.0,1,1.0
2025-01-21,101,3,1316203.92,13031.721980198019,2945.0503439999998,29.1589142970297,0.39603960396039606,1040.7122717039733,0.5538376332671805,1.0,1.0,1.0,1.0,1,1.0
2025-01-22,66,2,1065387.81,16142.239545454546,2981.989155,45.18165386363637,0.45454545454545453,928.4623809147416,1.5384023691396485,1.0,1.0,1.0,1.0,0,1.0
2025-01-23,82,1,1475987.52,17999.84780487805,6749.1349199999995,82.30652341463414,0.2682926829268293,1273.8722224086628,2.0369615940150365,1.0,1.0,1.0,1.0,1,1.0
2025-01-24,42,1,615921.78,14664.804285714286,1707.06994,40.64452238095238,0.38095238095238093,1204.7477933761047,0.4999821434948752,1.0,1.0,1.0,1.0,0,1.0
2025-01-25,19,2,407517.18,21448.272631578948,262.566331,13.819280578947367,0.21052631578947367,609.7844216898852,19000.0,1.0,1.0,1.0,1.0,0,1.0
2025-01-27,90,4,696499.04,7738.878222222223,458.42681100000004,5.093631233333334,0.34444444444444444,1455.1456350142855,1.9999333355554814,1.0,1.0,1.0,1.0,0,1.0
2025-01-28,31,1,51826.53,1671.8235483870967,630.482249,20.33813706451613,0.5161290322580645,1369.6693604623058,0.9374414099118804,1.0,1.0,1.0,1.0,0,1.0
2025-01-29,5,1,514.23,102.846,17.0422,3.40844,1.0,5.805170109479277,0.0,1.0,1.0,1.0,1.0,0,1.0
2025-01-30,84,2,1604371.93,19099.665833333333,3669.838534,43.68855397619048,0.5238095238095238,619.4144213124716,0.8666474078353815,1.0,1.0,1.0,1.0,1,1.0
2025-01-31,65,3,816622.92,12563.42953846154,1232.629751,18.96353463076923,0.38461538461538464,492.11229272783515,1.166627779074031,1.0,1.0,1.0,1.0,0,1.0
2025-02-01,26,3,133837.4,5147.592307692307,3.593452000000001,0.13820969230769234,0.4230769230769231,207.37772300804045,0.6249609399412537,1.0,1.0,1.0,1.0,0,1.0
2025-02-02,70,4,887919.47,12684.563857142857,0.895536,0.012793371428571428,0.014285714285714285,1222.3932420879387,70000.0,1.0,1.0,1.0,1.0,0,1.0
2025-02-03,95,4,223986.04,2357.7477894736844,471.662861,4.964872221052632,0.5684210526315789,2137.2402000159864,0.7924378785305938,0.0,1.0,1.0,1.0,0,1.0
2025-02-04,386,4,7408661.47,19193.423497409327,10927.031975,28.30837299222798,0.16580310880829016,1161.9693499996079,5.0311713879470625,1.0,0.0,1.0,1.0,1,-1.0
2025-02-05,281,4,1657019.15,5896.865302491103,-7928.4184669999995,-28.21501233807829,0.0711743772241993,1127.0298668142789,2.556929659118239,,1.0,0.0,1.0,1,1.0
2025-02-06,50,4,393806.84,7876.1368,590.786309,11.815726179999999,0.18,610.3714546512384,4.555049438951228,,,1.0,0.0,0,1.0
2025-02-07,372,3,1640911.75,4411.053091397849,8601.240538,23.121614349462366,0.22043010752688172,736.1217598758564,3.2272360541357483,0.0,,,1.0,1,1.0
2025-02-08,101,5,378674.92,3749.2566336633663,10.394106,0.10291194059405942,0.009900990099009901,552.8212530481828,49.47526236881559,0.0,0.0,,,0,1.0
2025-02-09,9,4,281920.81,31324.534444444445,875.249949,97.24999433333333,0.3333333333333333,326.8860657782784,0.7998400319936012,,0.0,0.0,,0,1.0
2025-02-10,312,4,1464471.19,4693.817916666667,3289.168383,10.542206355769231,0.6474358974358975,764.7078784316723,0.4786707172003924,0.0,,0.0,0.0,1,1.0
2025-02-11,174,5,895937.52,5149.066206896552,1598.608056,9.187402620689655,0.27011494252873564,680.0966561430175,2.2829757929095678,,0.0,,0.0,0,1.0
2025-02-12,211,5,2307839.27,10937.626872037914,8052.970666,38.1657377535545,0.5260663507109005,953.3222401991645,0.6230721302143829,,,0.0,,1,1.0
2025-02-13,269,5,1028567.0599999999,3823.6693680297394,3278.889071,12.18917870260223,0.31226765799256506,702.565597011883,2.6848947274694868,,,,0.0,0,1.0
2025-02-14,342,4,1575402.01,4606.438625730994,3209.01529,9.383085643274853,0.16374269005847952,563.817592996376,3.5599525339662135,,,,,1,1.0
2025-02-15,108,3,585894.9400000001,5424.953148148149,3953.4256579999997,36.605793129629625,0.23148148148148148,508.73912535162833,5.749640647459533,,,,,0,1.0
2025-02-16,26,2,362564.25,13944.778846153846,314.96786,12.114148461538461,0.4230769230769231,347.4789224376947,1.5998400159984003,,,,,0,1.0
2025-02-17,46,2,544999.35,11847.811956521738,1205.608261,26.208875239130435,0.13043478260869565,511.53045914003116,1.4209778432714066,,,,,0,1.0
2025-02-18,117,4,722327.41,6173.738547008547,1675.501751,14.320527786324787,0.13675213675213677,670.5832010287079,6.312105493406661,,,,,0,1.0
2025-02-19,256,3,1204759.15,4706.0904296875,4112.672901,16.06512851953125,0.1875,485.7326504418523,5.73669113970685,0.0,,,,1,1.0
2025-02-20,335,3,1911922.42,5707.231104477612,2533.468356,7.562592107462686,0.23283582089552238,680.0824658743185,3.1874601567480405,,0.0,,,1,1.0
2025-02-21,304,5,1704398.56,5606.574210526316,6650.814303,21.877678628289473,0.18421052631578946,595.1608413968321,2.2340187870341803,1.0,,0.0,,1,1.0
2025-02-22,114,4,1822008.68,15982.532280701755,1143.770884,10.033077929824561,0.4649122807017544,503.09690259595556,0.9999824564481326,,1.0,,0.0,1,1.0
2025-02-23,35,2,285907.78,8168.793714285715,117.11072,3.3460205714285713,0.22857142857142856,451.6492652750878,2.4997500249975,,,1.0,,0,1.0
2025-02-24,21,2,465434.33,22163.539523809526,1925.839355,91.70663595238095,0.23809523809523808,803.3594759626928,3.199360127974405,,,,1.0,0,-1.0
2025-02-25,69,4,1026086.27,14870.815507246378,-100.81142999999999,-1.4610352173913042,0.0,2089.1510562848557,33.483258370814596,0.0,,,,0,-1.0
2025-02-26,13,4,106996.39,8230.491538461538,-837.988524,-64.4606556923077,0.07692307692307693,994.8103800763702,2.249437640589852,0.0,0.0,,,0,-1.0
2025-02-27,39,4,693270.14,17776.157435897436,-48309.15376,-1238.6962502564104,0.0,288.6046729004474,0.5599776008959642,0.0,0.0,0.0,,0,-1.0
2025-02-28,26,4,216381.13,8322.351153846153,-3753.016201,-144.34677696153847,0.038461538461538464,1599.6708738410503,5.4986253436640835,0.0,0.0,0.0,0.0,0,-1.0
2025-03-01,4,1,6817.8099999999995,1704.4524999999999,-4.752222,-1.1880555,0.5,1038.4797783298452,0.0,0.0,0.0,0.0,0.0,0,1.0
2025-03-02,52,4,1516755.23,29168.369807692306,11781.882715,226.57466759615383,0.5576923076923077,3502.0962644500732,0.5757401290869975,0.0,0.0,0.0,0.0,1,1.0
2025-03-03,43,4,710429.35,16521.612790697673,6357.264759,147.84336648837208,0.27906976744186046,1430.8434579322184,0.7916336819299196,0.0,0.0,0.0,0.0,0,1.0
2025-03-04,71,4,1709275.75,24074.306338028167,8072.354623,113.69513553521126,0.43661971830985913,1239.9044257968656,0.9188940839436772,0.0,0.0,0.0,0.0,1,1.0
2025-03-05,68,4,1751285.87,25754.203970588238,6453.365725,94.90243713235293,0.47058823529411764,831.3549888149959,0.5110997533388147,0.0,0.0,0.0,0.0,1,1.0
2025-03-06,48,4,659509.02,13739.77125,3092.547642,64.428075875,0.2916666666666667,966.794519852598,1.6665740792178212,0.0,0.0,0.0,0.0,0,1.0
2025-03-07,127,5,4890512.87,38507.97535433071,13794.805979,108.62051951968505,0.5039370078740157,2009.165304790091,1.0158568911604577,0.0,0.0,0.0,0.0,1,1.0
2025-03-08,19,2,120146.16,6323.482105263158,9.379760000000001,0.49367157894736846,0.10526315789473684,116.89558993977593,19000.0,0.0,0.0,0.0,0.0,0,1.0
2025-03-09,12,2,419864.27999999997,34988.689999999995,2.234,0.18616666666666667,0.08333333333333333,955.8174511903483,12000.0,0.0,0.0,0.0,0.0,0,1.0
2025-03-10,105,2,2600786.02,24769.390666666666,14133.352804,134.60336003809525,0.4095238095238095,1460.6689983396718,1.4418269342573429,0.0,0.0,0.0,0.0,1,1.0
2025-03-11,94,2,1200466.28,12770.917872340426,11940.348093999999,127.02497972340424,0.2553191489361702,942.5403292426749,0.18987101429095832,0.0,0.0,0.0,0.0,1,-1.0
2025-03-12,190,3,5597902.58,29462.645157894738,-12124.624141999999,-63.8138112736842,0.3736842105263158,518.7960292778242,2.064482830922082,0.0,0.0,0.0,0.0,1,1.0
2025-03-13,63,2,1745373.15,27704.335714285713,9667.544464,153.45308673015873,0.49206349206349204,1089.8530301100898,1.4230221914541747,,0.0,0.0,0.0,1,1.0
2025-03-14,107,2,3873750.08,36203.27177570094,12228.126441,114.28155552336449,0.5233644859813084,891.2823049202666,0.7540859985901871,0.0,,0.0,0.0,1,1.0
2025-03-15,73,2,2028808.52,27791.897534246575,1170.517718,16.034489287671235,0.6027397260273972,181.34410641514242,1.6070854612335272,,0.0,,0.0,1,-1.0
2025-03-16,293,3,9473520.67,32332.83505119454,-10164.848620999997,-34.69231611262798,0.24573378839590443,626.7025069090472,1.1865583092663488,0.0,,0.0,,1,1.0
2025-03-17,72,5,2253811.87,31302.94263888889,3033.115216,42.12660022222222,0.625,483.6815224306675,1.7691627245105956,0.0,0.0,,0.0,1,1.0
2025-03-18,120,5,2570219.91,21418.49925,6949.565387,57.913044891666665,0.15,800.0160675907465,2.999900003333222,0.0,0.0,0.0,,1,1.0
2025-03-19,216,6,1576529.42,7298.747314814815,12390.732356,57.36450164814815,0.6944444444444444,633.7826555183057,0.1489353780033085,0.0,0.0,0.0,0.0,1,1.0
2025-03-20,21,4,214000.28,10190.489523809523,12.166924999999999,0.5793773809523809,0.42857142857142855,1123.7302887725225,4.24893776555861,,0.0,0.0,0.0,0,1.0
2025-03-21,34,2,1735481.56,51043.57529411765,829.63013,24.40088617647059,0.4117647058823529,92.6017867489092,1.4284693950432112,0.0,,0.0,0.0,1,1.0
2025-03-22,24,1,300062.0,12502.583333333334,58.007635,2.4169847916666667,1.0,6.984454788721753,0.0,0.0,0.0,,0.0,0,1.0
2025-03-23,30,2,1677298.77,55909.959,1042.04782,34.73492733333333,0.5,175.33876570405104,0.3043345941480805,0.0,0.0,0.0,,1,1.0
2025-03-24,38,4,320122.01,8424.263421052632,1963.0,51.6578947368421,0.42105263157894735,854.4303751639748,0.18749414080809976,,0.0,0.0,0.0,0,-1.0
2025-03-25,106,4,3561394.85,33598.06462264151,-602.4222659999999,-5.683228924528301,0.2641509433962264,223.39002612826283,1.2083081602466617,,,0.0,0.0,1,1.0
2025-03-26,37,2,638155.94,17247.457837837836,3067.497178,82.90532913513513,0.24324324324324326,393.3931165439299,3.1107654705032775,,,,0.0,0,1.0
2025-03-27,82,3,1652890.42,20157.200243902436,5223.319769,63.699021573170725,0.2682926829268293,392.4942698715018,2.7271487659651834,0.0,,,,1,1.0
2025-03-28,64,2,547245.63,8550.71296875,1342.0,20.96875,0.0625,759.9727815653837,14.996250937265682,0.0,0.0,,,0,0.0
2025-03-29,53,3,479998.84,9056.581886792454,0.0,0.0,0.0,250.87420158671517,53000.0,0.0,0.0,0.0,,0,1.0
2025-03-30,50,2,1539186.61,30783.732200000002,2962.275906,59.24551812,0.52,79.95530384060994,0.9230414214837891,0.0,0.0,0.0,0.0,1,-1.0
2025-03-31,50,4,1370118.56,27402.3712,-4192.02783,-83.8405566,0.52,624.8588180132966,0.724112961622013,0.0,0.0,0.0,0.0,1,1.0
2025-04-01,26,3,242344.91,9320.958076923078,4844.014969,186.30826803846153,0.4230769230769231,1113.2148151257231,0.8570816370259268,0.0,0.0,0.0,0.0,0,1.0
2025-04-02,93,4,822423.08,8843.258924731183,3154.6882480000004,33.921379010752695,0.7956989247311828,794.2307106202755,0.1624979687753903,0.0,0.0,0.0,0.0,0,1.0
2025-04-03,90,5,1642308.9,18247.876666666667,2511.726925,27.908076944444442,0.08888888888888889,977.220632352093,13.997667055490751,0.0,0.0,0.0,0.0,1,-1.0
2025-04-04,59,4,815365.51,13819.75440677966,-4625.811339,-78.40358201694914,0.2542372881355932,1162.287892453705,0.7878549134874702,0.0,0.0,0.0,0.0,0,1.0
2025-04-05,27,4,451639.97000000003,16727.406296296296,3021.14613,111.89430111111112,0.5185185185185185,510.3720139198369,1.45441323516044,0.0,0.0,0.0,0.0,0,1.0
2025-04-06,19,5,341720.56,17985.29263157895,0.06021,0.0031689473684210524,0.05263157894736842,918.5092326843064,8.495752123938031,0.0,0.0,0.0,0.0,0,1.0
2025-04-07,357,9,5627697.82,15763.859439775912,9135.50088,25.58963831932773,0.24089635854341737,1156.393225654403,1.9024235575320525,0.0,0.0,0.0,0.0,1,1.0
2025-04-08,377,6,7864260.46,20860.107320954907,25403.731158,67.38390227586207,0.3156498673740053,936.9293400984628,1.2176398962359045,0.0,0.0,0.0,0.0,1,-1.0
2025-04-09,609,11,14949292.01,24547.27752052545,-19176.902264,-31.48916627914614,0.33497536945812806,2883.5640068330986,1.0927797498977667,0.0,0.0,0.0,0.0,1,1.0
2025-04-10,1014,11,22625450.24,22313.067297830374,59932.891062,59.105415248520714,0.6696252465483234,1433.0680611535554,0.9314267972822909,0.0,0.0,0.0,0.0,1,1.0
2025-04-11,243,7,8067059.8100000005,33197.77699588478,5741.007623999999,23.625545777777774,0.24691358024691357,1445.6552986186737,1.0593130566690112,0.0,0.0,0.0,0.0,1,1.0
2025-04-12,1308,5,53107847.57,40602.32994648318,88202.574738,67.4331611146789,0.15214067278287463,459.68139451049603,0.5931783274320007,0.0,0.0,0.0,0.0,1,1.0
2025-04-13,499,7,12238189.75,24525.430360721442,48073.000938,96.33867923446893,0.374749498997996,675.898253498934,1.520194342452816,,0.0,0.0,0.0,1,1.0
2025-04-14,347,7,11058319.15,31868.354899135447,12409.772845,35.76303413544669,0.207492795389049,710.3601358559736,2.09819555182543,0.0,,0.0,0.0,1,1.0
2025-04-15,845,6,20258066.38,23974.043053254438,60473.96825,71.56682633136094,0.5715976331360947,356.877448810166,0.2764346277422542,0.0,0.0,,0.0,1,1.0
2025-04-16,911,6,35425894.14,38886.82122941822,54150.758033,59.44100772008781,0.3940724478594951,348.307288924451,1.5807320659148276,0.0,0.0,0.0,,1,1.0
2025-04-17,20,3,1084465.28,54223.264,1603.120195,80.15600975,0.4,138.69780668398624,1.4998125234345707,0.0,0.0,0.0,0.0,0,1.0
2025-04-18,346,2,21897676.43,63288.082167630055,36051.688064,104.19563024277457,0.7283236994219653,178.03133576241973,0.37301439280002857,0.0,0.0,0.0,0.0,1,1.0
2025-04-19,523,2,25349383.66,48469.18481835564,62072.77644,118.68599701720842,0.3977055449330784,210.7452918886456,1.5144157960779034,0.0,0.0,0.0,0.0,1,-1.0
2025-04-20,169,3,8539335.62,50528.61313609467,-78.029568,-0.46171342011834315,0.0,253.29428411355025,169000.0,0.0,0.0,0.0,0.0,1,1.0
2025-04-21,819,5,38704805.9,47258.61526251526,12536.813619999999,15.307464737484736,0.3321123321123321,912.6143563312879,0.9546516595425787,0.0,0.0,0.0,0.0,1,1.0
2025-04-22,490,8,27434591.78,55988.96281632653,54607.772088,111.44443283265306,0.27346938775510204,1150.29097942937,0.6554031912054352,,0.0,0.0,0.0,1,-1.0
2025-04-23,840,8,19773902.76,23540.360428571432,-63206.971975,-75.24639520833334,0.22738095238095238,1022.3679689980219,1.2163556296685234,1.0,,0.0,0.0,1,1.0
2025-04-24,697,6,32067474.93,46007.8549928264,35056.529616,50.296312218077475,0.4347202295552367,379.30749549231126,0.7468652960769522,1.0,1.0,,0.0,1,1.0
2025-04-25,540,4,25563276.89,47339.40164814815,8410.75479,15.575471833333335,0.5518518518518518,390.58623181082896,1.23139987024847,1.0,1.0,1.0,,1,1.0
2025-04-26,290,4,10233832.209999999,35289.076586206895,47.876234000000004,0.16509046206896552,0.1413793103448276,134.4222497807981,71.48212946763309,1.0,1.0,1.0,1.0,1,1.0
2025-04-28,702,2,25226670.54,35935.42811965812,35787.345142,50.979124133903134,0.49715099715099714,499.4344281848156,0.768260029571714,,1.0,1.0,1.0,1,1.0
2025-04-29,603,1,22610458.44,37496.61432835821,56436.36891,93.5926515920398,0.494195688225539,216.48955043619588,1.0234864983674552,1.0,,1.0,1.0,1,1.0
2025-04-30,242,4,6901356.98,28518.00404958678,5841.438673,24.138176334710742,0.11983471074380166,492.77410740137697,17.614029690023845,1.0,1.0,,1.0,1,1.0
2025-05-01,14,1,201224.78,14373.198571428571,1220.746604,87.196186,0.5,446.5721518558701,0.2727024815925825,,1.0,1.0,,0,0.0
